LATITUDE,LONGITUDE,AVERAGE_SPEED,MAXIMUM_SPEED,NUMBER_OF_VEHICLES
40.9707641601563,29.2510986328125,43.03225806451613,164,491.93548387096774
40.9707641601563,29.2620849609375,50.32258064516129,165,570.483870967742
40.9707641601563,29.2730712890625,59.45161290322581,160,291.6774193548387
40.9707641601563,29.3170166015625,98.0,167,42.806451612903224
40.9707641601563,29.3280029296875,94.74193548387096,189,197.83870967741936
40.9762573242188,28.6798095703125,28.419354838709676,89,90.16129032258064
40.9762573242188,28.6907958984375,20.0,43,1.3
40.9762573242188,28.7017822265625,23.419354838709676,57,12.838709677419354
40.9762573242188,28.7127685546875,22.870967741935484,73,76.93548387096774
40.9762573242188,28.7237548828125,18.387096774193548,56,37.645161290322584
40.9762573242188,28.7347412109375,39.74193548387097,132,305.7096774193548
40.9762573242188,28.7457275390625,38.096774193548384,127,340.06451612903226
40.9762573242188,28.7677001953125,48.5,73,2.5
40.9762573242188,28.7786865234375,35.96774193548387,92,39.67741935483871
40.9762573242188,28.7896728515625,32.45161290322581,95,25.129032258064516
40.9762573242188,28.8006591796875,42.064516129032256,119,44.935483870967744
40.9762573242188,28.8336181640625,63.0,115,45.193548387096776
40.9762573242188,28.8446044921875,49.774193548387096,112,99.58064516129032
40.9762573242188,28.8555908203125,38.70967741935484,125,155.03225806451613
40.9762573242188,28.8665771484375,42.12903225806452,129,187.41935483870967
40.9762573242188,28.8775634765625,47.774193548387096,120,184.67741935483872
40.9762573242188,28.8885498046875,44.45161290322581,129,120.06451612903226
40.9762573242188,29.0423583984375,26.580645161290324,81,77.87096774193549
40.9762573242188,29.0533447265625,27.161290322580644,71,68.2258064516129
40.9762573242188,29.0643310546875,18.225806451612904,46,10.516129032258064
40.9762573242188,29.0753173828125,23.64516129032258,68,70.83870967741936
40.9762573242188,29.0863037109375,23.677419354838708,65,55.354838709677416
40.9762573242188,29.0972900390625,43.0,149,395.7096774193548
40.9762573242188,29.1082763671875,23.677419354838708,74,95.35483870967742
40.9762573242188,29.1192626953125,27.903225806451612,95,99.03225806451613
40.9762573242188,29.1302490234375,28.64516129032258,91,107.87096774193549
40.9762573242188,29.1412353515625,27.225806451612904,94,147.32258064516128
40.9762573242188,29.1522216796875,34.70967741935484,95,88.96774193548387
40.9762573242188,29.1632080078125,40.535714285714285,76,7.75
40.9762573242188,29.1741943359375,33.193548387096776,68,74.6774193548387
40.9762573242188,29.1851806640625,29.35483870967742,76,51.935483870967744
40.9762573242188,29.1961669921875,31.8,70,26.766666666666666
40.9762573242188,29.2071533203125,44.45161290322581,153,242.32258064516128
40.9762573242188,29.2181396484375,46.064516129032256,154,431.38709677419354
40.9762573242188,29.2291259765625,64.70967741935483,165,456.96774193548384
40.9762573242188,29.2401123046875,52.064516129032256,169,596.483870967742
40.9762573242188,29.2510986328125,63.38709677419355,157,365.258064516129
40.9762573242188,29.3280029296875,90.3225806451613,188,204.51612903225808
40.9762573242188,29.3389892578125,92.45161290322581,166,14.903225806451612
40.9817504882813,27.9656982421875,83.29032258064517,142,16.903225806451612
40.9817504882813,28.6798095703125,55.70967741935484,136,81.09677419354838
40.9817504882813,28.7017822265625,32.83870967741935,98,92.0
40.9817504882813,28.7127685546875,19.612903225806452,54,82.19354838709677
40.9817504882813,28.7237548828125,29.419354838709676,139,343.5483870967742
40.9817504882813,28.7347412109375,34.16129032258065,121,252.0
40.9817504882813,28.7457275390625,36.935483870967744,121,216.03225806451613
40.9817504882813,28.7567138671875,39.354838709677416,140,313.06451612903226
40.9817504882813,28.7677001953125,40.67741935483871,115,99.74193548387096
40.9817504882813,28.7786865234375,32.58064516129032,86,30.096774193548388
40.9817504882813,28.7896728515625,22.548387096774192,60,24.903225806451612
40.9817504882813,28.8006591796875,50.0,133,41.935483870967744
40.9817504882813,28.8226318359375,50.16129032258065,102,37.064516129032256
40.9817504882813,28.8336181640625,63.903225806451616,143,62.74193548387097
40.9817504882813,28.8446044921875,57.87096774193548,114,52.38709677419355
40.9817504882813,28.8555908203125,33.03225806451613,94,87.35483870967742
40.9817504882813,28.8665771484375,26.322580645161292,78,77.80645161290323
40.9817504882813,28.8775634765625,19.225806451612904,66,26.387096774193548
40.9817504882813,28.8885498046875,44.903225806451616,119,206.38709677419354
40.9817504882813,28.8995361328125,57.225806451612904,117,156.96774193548387
40.9817504882813,28.9105224609375,65.09677419354838,115,83.51612903225806
40.9817504882813,29.0203857421875,16.322580645161292,51,4.67741935483871
40.9817504882813,29.0313720703125,18.93548387096774,53,18.741935483870968
40.9817504882813,29.0423583984375,29.741935483870968,92,84.12903225806451
40.9817504882813,29.0533447265625,25.451612903225808,68,30.838709677419356
40.9817504882813,29.0643310546875,26.29032258064516,91,67.7741935483871
40.9817504882813,29.0753173828125,27.06451612903226,99,108.64516129032258
40.9817504882813,29.0863037109375,29.806451612903224,124,154.38709677419354
40.9817504882813,29.0972900390625,47.25806451612903,156,495.2258064516129
40.9817504882813,29.1082763671875,27.838709677419356,132,237.48387096774192
40.9817504882813,29.1192626953125,22.774193548387096,94,84.0
40.9817504882813,29.1302490234375,29.93548387096774,88,163.2258064516129
40.9817504882813,29.1412353515625,26.451612903225808,82,44.516129032258064
40.9817504882813,29.1522216796875,25.161290322580644,64,58.87096774193548
40.9817504882813,29.1632080078125,28.967741935483872,73,97.51612903225806
40.9817504882813,29.1741943359375,26.137931034482758,64,19.448275862068964
40.9817504882813,29.1851806640625,35.193548387096776,91,41.16129032258065
40.9817504882813,29.1961669921875,39.225806451612904,138,304.51612903225805
40.9817504882813,29.2071533203125,55.83870967741935,174,605.483870967742
40.9817504882813,29.2181396484375,48.74193548387097,171,579.9032258064516
40.9817504882813,29.2291259765625,33.54838709677419,105,89.48387096774194
40.9817504882813,29.2401123046875,48.096774193548384,90,39.064516129032256
40.9817504882813,29.3280029296875,98.41935483870968,184,135.29032258064515
40.9817504882813,29.3389892578125,87.19354838709677,147,57.41935483870968
40.9872436523438,27.9656982421875,70.41935483870968,134,26.387096774193548
40.9872436523438,27.9766845703125,36.516129032258064,100,26.129032258064516
40.9872436523438,28.6798095703125,60.193548387096776,141,72.96774193548387
40.9872436523438,28.6907958984375,57.29032258064516,146,82.12903225806451
40.9872436523438,28.7017822265625,30.70967741935484,107,143.4516129032258
40.9872436523438,28.7127685546875,35.45161290322581,121,249.51612903225808
40.9872436523438,28.7237548828125,37.25806451612903,135,304.5483870967742
40.9872436523438,28.7347412109375,24.071428571428573,53,3.5357142857142856
40.9872436523438,28.7677001953125,42.225806451612904,129,331.9032258064516
40.9872436523438,28.7786865234375,42.354838709677416,128,341.9032258064516
40.9872436523438,28.7896728515625,39.45161290322581,132,372.80645161290323
40.9872436523438,28.8006591796875,33.45161290322581,96,80.41935483870968
40.9872436523438,28.8226318359375,60.45161290322581,142,130.09677419354838
40.9872436523438,28.8336181640625,51.74193548387097,132,53.645161290322584
40.9872436523438,28.8446044921875,28.516129032258064,83,34.32258064516129
40.9872436523438,28.8555908203125,34.064516129032256,116,105.25806451612904
40.9872436523438,28.8665771484375,25.806451612903224,66,39.483870967741936
40.9872436523438,28.8775634765625,23.93548387096774,75,30.806451612903224
40.9872436523438,28.8885498046875,31.451612903225808,111,98.87096774193549
40.9872436523438,28.8995361328125,20.387096774193548,59,27.741935483870968
40.9872436523438,28.9105224609375,50.54838709677419,132,172.32258064516128
40.9872436523438,28.9215087890625,66.25806451612904,136,115.35483870967742
40.9872436523438,29.0203857421875,18.516129032258064,52,18.161290322580644
40.9872436523438,29.0313720703125,28.06451612903226,68,71.87096774193549
40.9872436523438,29.0423583984375,36.54838709677419,116,127.93548387096774
40.9872436523438,29.0533447265625,27.193548387096776,78,49.45161290322581
40.9872436523438,29.0643310546875,21.322580645161292,66,49.32258064516129
40.9872436523438,29.0753173828125,28.967741935483872,118,165.06451612903226
40.9872436523438,29.0863037109375,46.193548387096776,157,335.5806451612903
40.9872436523438,29.0972900390625,25.0,77,115.16129032258064
40.9872436523438,29.1082763671875,43.54838709677419,163,418.64516129032256
40.9872436523438,29.1192626953125,35.354838709677416,112,68.6774193548387
40.9872436523438,29.1302490234375,27.193548387096776,96,85.06451612903226
40.9872436523438,29.1412353515625,30.806451612903224,86,106.2258064516129
40.9872436523438,29.1522216796875,24.0,86,152.09677419354838
40.9872436523438,29.1632080078125,23.580645161290324,75,79.80645161290323
40.9872436523438,29.1741943359375,25.774193548387096,59,40.70967741935484
40.9872436523438,29.1851806640625,44.96774193548387,140,210.61290322580646
40.9872436523438,29.1961669921875,50.03225806451613,160,548.7741935483871
40.9872436523438,29.2071533203125,36.935483870967744,92,134.4516129032258
40.9872436523438,29.2181396484375,27.129032258064516,85,88.70967741935483
40.9872436523438,29.2291259765625,27.258064516129032,127,242.29032258064515
40.9872436523438,29.3280029296875,97.58064516129032,184,181.5483870967742
40.9872436523438,29.3389892578125,74.87096774193549,150,48.74193548387097
40.9927368164063,27.9766845703125,67.7741935483871,122,31.70967741935484
40.9927368164063,28.6248779296875,26.129032258064516,78,9.419354838709678
40.9927368164063,28.6798095703125,62.41935483870968,136,144.19354838709677
40.9927368164063,28.6907958984375,61.483870967741936,130,74.19354838709677
40.9927368164063,28.7017822265625,35.32258064516129,104,206.25806451612902
40.9927368164063,28.7127685546875,44.774193548387096,129,322.4516129032258
40.9927368164063,28.7237548828125,41.096774193548384,101,33.83870967741935
40.9927368164063,28.7677001953125,24.322580645161292,64,77.19354838709677
40.9927368164063,28.7786865234375,18.29032258064516,60,64.74193548387096
40.9927368164063,28.7896728515625,38.70967741935484,137,352.1290322580645
40.9927368164063,28.8006591796875,33.16129032258065,112,70.48387096774194
40.9927368164063,28.8116455078125,49.935483870967744,119,142.25806451612902
40.9927368164063,28.8226318359375,45.096774193548384,137,586.6774193548387
40.9927368164063,28.8336181640625,33.903225806451616,133,461.64516129032256
40.9927368164063,28.8446044921875,36.87096774193548,141,413.741935483871
40.9927368164063,28.8555908203125,38.193548387096776,135,414.80645161290323
40.9927368164063,28.8665771484375,38.41935483870968,126,244.1290322580645
40.9927368164063,28.8775634765625,18.838709677419356,56,34.70967741935484
40.9927368164063,28.8885498046875,33.29032258064516,105,102.06451612903226
40.9927368164063,28.8995361328125,22.129032258064516,76,80.03225806451613
40.9927368164063,28.9105224609375,23.451612903225808,73,46.41935483870968
40.9927368164063,28.9215087890625,44.03225806451613,125,110.2258064516129
40.9927368164063,28.9324951171875,68.54838709677419,133,92.48387096774194
40.9927368164063,29.0203857421875,24.70967741935484,76,37.41935483870968
40.9927368164063,29.0313720703125,27.677419354838708,84,110.19354838709677
40.9927368164063,29.0423583984375,41.516129032258064,117,157.74193548387098
40.9927368164063,29.0533447265625,50.225806451612904,125,96.96774193548387
40.9927368164063,29.0643310546875,44.225806451612904,142,183.19354838709677
40.9927368164063,29.0753173828125,39.483870967741936,148,398.35483870967744
40.9927368164063,29.0863037109375,24.0,74,65.80645161290323
40.9927368164063,29.0972900390625,27.129032258064516,72,84.45161290322581
40.9927368164063,29.1082763671875,43.58064516129032,159,314.2258064516129
40.9927368164063,29.1192626953125,40.645161290322584,155,253.90322580645162
40.9927368164063,29.1302490234375,25.161290322580644,73,80.48387096774194
40.9927368164063,29.1412353515625,46.29032258064516,148,158.4516129032258
40.9927368164063,29.1522216796875,33.903225806451616,163,723.5483870967741
40.9927368164063,29.1632080078125,44.903225806451616,150,503.258064516129
40.9927368164063,29.1741943359375,46.29032258064516,157,576.0645161290323
40.9927368164063,29.1851806640625,52.03225806451613,174,478.8709677419355
40.9927368164063,29.1961669921875,24.032258064516128,68,88.93548387096774
40.9927368164063,29.2181396484375,40.225806451612904,114,60.29032258064516
40.9927368164063,29.2291259765625,29.193548387096776,98,179.16129032258064
40.9927368164063,29.3170166015625,101.29032258064517,185,110.2258064516129
40.9927368164063,29.3280029296875,93.38709677419355,174,214.61290322580646
40.9982299804688,27.9766845703125,70.3225806451613,134,32.45161290322581
40.9982299804688,28.6248779296875,30.580645161290324,86,54.41935483870968
40.9982299804688,28.6798095703125,59.45161290322581,127,191.58064516129033
40.9982299804688,28.6907958984375,50.03225806451613,112,325.35483870967744
40.9982299804688,28.7017822265625,45.935483870967744,131,412.03225806451616
40.9982299804688,28.7127685546875,37.516129032258064,102,65.29032258064517
40.9982299804688,28.7677001953125,23.322580645161292,64,57.516129032258064
40.9982299804688,28.7786865234375,18.580645161290324,67,61.87096774193548
40.9982299804688,28.7896728515625,15.387096774193548,83,57.83870967741935
40.9982299804688,28.8006591796875,46.61290322580645,128,391.8709677419355
40.9982299804688,28.8116455078125,58.70967741935484,136,347.51612903225805
40.9982299804688,28.8226318359375,50.45161290322581,127,354.4516129032258
40.9982299804688,28.8336181640625,14.838709677419354,59,69.90322580645162
40.9982299804688,28.8446044921875,16.64516129032258,62,87.03225806451613
40.9982299804688,28.8555908203125,20.129032258064516,62,88.74193548387096
40.9982299804688,28.8665771484375,37.32258064516129,140,355.48387096774195
40.9982299804688,28.8775634765625,46.61290322580645,137,332.96774193548384
40.9982299804688,28.8885498046875,32.38709677419355,112,153.3548387096774
40.9982299804688,28.8995361328125,21.032258064516128,69,62.483870967741936
40.9982299804688,28.9105224609375,17.806451612903224,49,34.61290322580645
40.9982299804688,28.9215087890625,30.516129032258064,106,60.16129032258065
40.9982299804688,28.9324951171875,59.516129032258064,133,118.6774193548387
40.9982299804688,28.9434814453125,42.03225806451613,125,12.290322580645162
40.9982299804688,29.0203857421875,30.0,73,22.161290322580644
40.9982299804688,29.0313720703125,27.677419354838708,87,81.87096774193549
40.9982299804688,29.0423583984375,26.612903225806452,66,43.0
40.9982299804688,29.0533447265625,46.645161290322584,149,358.93548387096774
40.9982299804688,29.0643310546875,46.354838709677416,144,197.09677419354838
40.9982299804688,29.0753173828125,29.06451612903226,94,137.5483870967742
40.9982299804688,29.0863037109375,21.741935483870968,71,77.2258064516129
40.9982299804688,29.0972900390625,24.258064516129032,92,121.64516129032258
40.9982299804688,29.1082763671875,43.12903225806452,167,348.35483870967744
40.9982299804688,29.1192626953125,45.70967741935484,162,640.0322580645161
40.9982299804688,29.1302490234375,41.935483870967744,165,501.51612903225805
40.9982299804688,29.1412353515625,47.25806451612903,166,518.0967741935484
40.9982299804688,29.1522216796875,25.258064516129032,112,300.4516129032258
40.9982299804688,29.1632080078125,33.25806451612903,125,118.90322580645162
40.9982299804688,29.1741943359375,27.032258064516128,81,123.03225806451613
40.9982299804688,29.1851806640625,30.161290322580644,79,87.19354838709677
40.9982299804688,29.1961669921875,25.129032258064516,71,83.29032258064517
40.9982299804688,29.2181396484375,32.74193548387097,90,62.25806451612903
40.9982299804688,29.2291259765625,29.516129032258064,71,104.93548387096774
40.9982299804688,29.2401123046875,24.967741935483872,55,4.741935483870968
40.9982299804688,29.2840576171875,101.64516129032258,178,65.38709677419355
40.9982299804688,29.2950439453125,105.09677419354838,204,186.06451612903226
40.9982299804688,29.3060302734375,98.61290322580645,193,262.8709677419355
40.9982299804688,29.3170166015625,95.74193548387096,184,228.0
40.9982299804688,29.3280029296875,91.83870967741936,159,12.225806451612904
41.0037231445313,27.9766845703125,74.90322580645162,136,29.419354838709676
41.0037231445313,28.6248779296875,25.64516129032258,82,60.74193548387097
41.0037231445313,28.6688232421875,37.58064516129032,114,380.35483870967744
41.0037231445313,28.6798095703125,47.61290322580645,139,660.1290322580645
41.0037231445313,28.6907958984375,49.774193548387096,132,259.38709677419354
41.0037231445313,28.7017822265625,21.516129032258064,78,113.80645161290323
41.0037231445313,28.7127685546875,31.35483870967742,96,70.29032258064517
41.0037231445313,28.7677001953125,36.41935483870968,82,48.12903225806452
41.0037231445313,28.7786865234375,20.29032258064516,73,66.38709677419355
41.0037231445313,28.7896728515625,16.70967741935484,53,53.87096774193548
41.0037231445313,28.8006591796875,18.677419354838708,88,106.51612903225806
41.0037231445313,28.8116455078125,52.935483870967744,147,341.1290322580645
41.0037231445313,28.8226318359375,19.35483870967742,62,99.87096774193549
41.0037231445313,28.8336181640625,15.225806451612904,56,73.25806451612904
41.0037231445313,28.8446044921875,20.677419354838708,89,104.3225806451613
41.0037231445313,28.8555908203125,15.612903225806452,57,43.774193548387096
41.0037231445313,28.8665771484375,29.548387096774192,94,94.96774193548387
41.0037231445313,28.8775634765625,28.258064516129032,93,98.09677419354838
41.0037231445313,28.8885498046875,44.54838709677419,159,394.258064516129
41.0037231445313,28.8995361328125,30.096774193548388,124,156.16129032258064
41.0037231445313,28.9105224609375,18.032258064516128,56,42.54838709677419
41.0037231445313,28.9215087890625,31.419354838709676,107,58.225806451612904
41.0037231445313,28.9324951171875,30.93548387096774,112,82.58064516129032
41.0037231445313,28.9434814453125,58.29032258064516,138,165.70967741935485
41.0037231445313,28.9544677734375,51.29032258064516,134,209.96774193548387
41.0037231445313,28.9654541015625,50.12903225806452,119,163.19354838709677
41.0037231445313,28.9764404296875,31.0,97,68.51612903225806
41.0037231445313,28.9874267578125,42.12903225806452,104,30.322580645161292
41.0037231445313,29.0093994140625,54.83870967741935,89,10.548387096774194
41.0037231445313,29.0203857421875,38.70967741935484,125,47.54838709677419
41.0037231445313,29.0313720703125,37.806451612903224,161,246.5483870967742
41.0037231445313,29.0423583984375,43.41935483870968,151,199.96774193548387
41.0037231445313,29.0533447265625,50.935483870967744,130,125.61290322580645
41.0037231445313,29.0643310546875,43.806451612903224,134,256.19354838709677
41.0037231445313,29.0753173828125,36.38709677419355,174,310.06451612903226
41.0037231445313,29.0863037109375,20.516129032258064,64,88.64516129032258
41.0037231445313,29.0972900390625,41.774193548387096,156,210.90322580645162
41.0037231445313,29.1082763671875,41.354838709677416,160,176.19354838709677
41.0037231445313,29.1192626953125,56.58064516129032,162,384.7741935483871
41.0037231445313,29.1302490234375,21.483870967741936,75,70.45161290322581
41.0037231445313,29.1412353515625,25.387096774193548,84,95.45161290322581
41.0037231445313,29.1522216796875,24.451612903225808,101,138.7741935483871
41.0037231445313,29.1632080078125,32.25806451612903,103,154.1290322580645
41.0037231445313,29.1741943359375,28.387096774193548,102,139.19354838709677
41.0037231445313,29.1851806640625,26.387096774193548,78,44.0
41.0037231445313,29.1961669921875,21.548387096774192,72,56.54838709677419
41.0037231445313,29.2071533203125,23.193548387096776,63,56.38709677419355
41.0037231445313,29.2181396484375,21.612903225806452,67,84.09677419354838
41.0037231445313,29.2510986328125,30.870967741935484,91,73.64516129032258
41.0037231445313,29.2620849609375,41.87096774193548,122,109.48387096774194
41.0037231445313,29.2730712890625,65.03225806451613,172,114.61290322580645
41.0037231445313,29.2840576171875,100.80645161290323,186,191.1290322580645
41.0037231445313,29.2950439453125,88.87096774193549,154,77.64516129032258
41.0037231445313,29.3060302734375,86.61290322580645,142,56.903225806451616
41.0092163085938,27.9766845703125,62.0,121,32.58064516129032
41.0092163085938,27.9876708984375,71.7741935483871,124,9.903225806451612
41.0092163085938,28.4930419921875,74.0,131,22.161290322580644
41.0092163085938,28.5040283203125,76.7741935483871,152,82.29032258064517
41.0092163085938,28.5150146484375,71.6774193548387,135,93.06451612903226
41.0092163085938,28.5260009765625,69.16129032258064,130,99.12903225806451
41.0092163085938,28.5369873046875,59.16129032258065,126,68.2258064516129
41.0092163085938,28.6248779296875,29.161290322580644,99,67.93548387096774
41.0092163085938,28.6468505859375,55.774193548387096,113,42.87096774193548
41.0092163085938,28.6578369140625,46.193548387096776,137,370.5483870967742
41.0092163085938,28.6688232421875,40.483870967741936,97,172.09677419354838
41.0092163085938,28.6798095703125,53.903225806451616,143,332.06451612903226
41.0092163085938,28.7017822265625,24.903225806451612,84,141.1290322580645
41.0092163085938,28.7677001953125,26.903225806451612,64,48.645161290322584
41.0092163085938,28.7786865234375,21.612903225806452,69,79.25806451612904
41.0092163085938,28.7896728515625,20.387096774193548,75,144.25806451612902
41.0092163085938,28.8006591796875,21.225806451612904,80,166.03225806451613
41.0092163085938,28.8116455078125,38.45161290322581,147,467.51612903225805
41.0092163085938,28.8226318359375,22.774193548387096,88,157.7741935483871
41.0092163085938,28.8336181640625,15.483870967741936,58,74.3225806451613
41.0092163085938,28.8446044921875,21.419354838709676,75,108.03225806451613
41.0092163085938,28.8555908203125,16.677419354838708,54,58.935483870967744
41.0092163085938,28.8665771484375,20.677419354838708,78,74.12903225806451
41.0092163085938,28.8775634765625,25.580645161290324,103,145.67741935483872
41.0092163085938,28.8885498046875,22.387096774193548,76,61.29032258064516
41.0092163085938,28.8995361328125,46.41935483870968,150,351.5483870967742
41.0092163085938,28.9105224609375,24.225806451612904,86,83.16129032258064
41.0092163085938,28.9215087890625,41.45161290322581,118,50.67741935483871
41.0092163085938,28.9324951171875,19.06451612903226,60,36.903225806451616
41.0092163085938,28.9434814453125,24.967741935483872,92,87.48387096774194
41.0092163085938,28.9544677734375,25.64516129032258,97,181.80645161290323
41.0092163085938,28.9654541015625,17.129032258064516,71,21.0
41.0092163085938,28.9764404296875,12.548387096774194,34,22.774193548387096
41.0092163085938,28.9874267578125,58.064516129032256,114,32.83870967741935
41.0092163085938,29.0093994140625,34.903225806451616,80,27.225806451612904
41.0092163085938,29.0203857421875,34.483870967741936,102,58.54838709677419
41.0092163085938,29.0313720703125,25.129032258064516,76,18.548387096774192
41.0092163085938,29.0423583984375,21.548387096774192,64,50.0
41.0092163085938,29.0533447265625,22.64516129032258,64,40.806451612903224
41.0092163085938,29.0643310546875,46.774193548387096,143,302.4193548387097
41.0092163085938,29.0753173828125,30.0,159,207.93548387096774
41.0092163085938,29.0863037109375,32.61290322580645,157,327.64516129032256
41.0092163085938,29.0972900390625,34.38709677419355,168,307.38709677419354
41.0092163085938,29.1082763671875,31.0,74,89.19354838709677
41.0092163085938,29.1192626953125,50.16129032258065,169,377.83870967741933
41.0092163085938,29.1302490234375,23.70967741935484,89,81.96774193548387
41.0092163085938,29.1412353515625,24.774193548387096,73,93.03225806451613
41.0092163085938,29.1522216796875,22.06451612903226,72,83.06451612903226
41.0092163085938,29.1632080078125,28.35483870967742,82,118.3225806451613
41.0092163085938,29.1741943359375,24.677419354838708,107,145.2258064516129
41.0092163085938,29.1851806640625,28.93548387096774,89,109.93548387096774
41.0092163085938,29.1961669921875,26.677419354838708,90,131.96774193548387
41.0092163085938,29.2071533203125,25.06451612903226,91,192.90322580645162
41.0092163085938,29.2181396484375,23.0,78,139.19354838709677
41.0092163085938,29.2291259765625,28.387096774193548,89,105.93548387096774
41.0092163085938,29.2401123046875,30.93548387096774,84,67.03225806451613
41.0092163085938,29.2510986328125,33.12903225806452,109,56.645161290322584
41.0092163085938,29.2730712890625,93.16129032258064,183,226.38709677419354
41.0092163085938,29.2840576171875,66.90322580645162,161,99.41935483870968
41.0092163085938,29.2950439453125,90.96774193548387,143,11.806451612903226
41.0147094726563,27.9876708984375,77.06451612903226,138,25.70967741935484
41.0147094726563,28.4820556640625,72.12903225806451,124,35.483870967741936
41.0147094726563,28.4930419921875,73.70967741935483,140,79.2258064516129
41.0147094726563,28.5369873046875,56.774193548387096,140,101.64516129032258
41.0147094726563,28.5479736328125,56.645161290322584,139,135.32258064516128
41.0147094726563,28.5589599609375,44.58064516129032,132,167.19354838709677
41.0147094726563,28.6248779296875,34.774193548387096,95,106.83870967741936
41.0147094726563,28.6358642578125,49.516129032258064,123,207.41935483870967
41.0147094726563,28.6468505859375,47.096774193548384,133,300.258064516129
41.0147094726563,28.6798095703125,65.64516129032258,160,239.83870967741936
41.0147094726563,28.6907958984375,34.354838709677416,104,138.67741935483872
41.0147094726563,28.7017822265625,21.35483870967742,72,36.483870967741936
41.0147094726563,28.7677001953125,53.38709677419355,113,60.0
41.0147094726563,28.7786865234375,38.25806451612903,115,69.51612903225806
41.0147094726563,28.7896728515625,24.612903225806452,88,134.16129032258064
41.0147094726563,28.8006591796875,21.258064516129032,63,92.0
41.0147094726563,28.8116455078125,48.806451612903224,154,338.6774193548387
41.0147094726563,28.8226318359375,21.838709677419356,89,233.41935483870967
41.0147094726563,28.8336181640625,24.129032258064516,90,150.67741935483872
41.0147094726563,28.8446044921875,24.06451612903226,88,214.5483870967742
41.0147094726563,28.8555908203125,16.548387096774192,60,110.74193548387096
41.0147094726563,28.8665771484375,15.806451612903226,62,76.80645161290323
41.0147094726563,28.8775634765625,25.516129032258064,106,156.5483870967742
41.0147094726563,28.8885498046875,27.096774193548388,74,118.58064516129032
41.0147094726563,28.8995361328125,37.96774193548387,119,186.8709677419355
41.0147094726563,28.9105224609375,45.903225806451616,147,307.258064516129
41.0147094726563,28.9215087890625,29.451612903225808,85,51.38709677419355
41.0147094726563,28.9324951171875,25.06451612903226,84,70.12903225806451
41.0147094726563,28.9434814453125,27.161290322580644,103,145.48387096774192
41.0147094726563,28.9544677734375,25.032258064516128,97,154.67741935483872
41.0147094726563,28.9654541015625,12.870967741935484,49,17.29032258064516
41.0147094726563,28.9764404296875,23.806451612903224,91,98.35483870967742
41.0147094726563,28.9874267578125,45.516129032258064,109,44.41935483870968
41.0147094726563,29.0093994140625,40.96774193548387,86,24.06451612903226
41.0147094726563,29.0203857421875,23.870967741935484,77,75.38709677419355
41.0147094726563,29.0313720703125,24.70967741935484,79,72.93548387096774
41.0147094726563,29.0423583984375,25.70967741935484,75,33.516129032258064
41.0147094726563,29.0533447265625,40.0,127,187.5483870967742
41.0147094726563,29.0643310546875,38.935483870967744,113,108.06451612903226
41.0147094726563,29.0753173828125,21.677419354838708,79,111.16129032258064
41.0147094726563,29.0863037109375,19.741935483870968,51,80.48387096774194
41.0147094726563,29.0972900390625,20.967741935483872,62,102.03225806451613
41.0147094726563,29.1082763671875,23.387096774193548,88,57.903225806451616
41.0147094726563,29.1192626953125,46.806451612903224,163,437.6774193548387
41.0147094726563,29.1302490234375,22.29032258064516,62,86.45161290322581
41.0147094726563,29.1412353515625,23.903225806451612,84,91.90322580645162
41.0147094726563,29.1522216796875,25.548387096774192,91,93.38709677419355
41.0147094726563,29.1632080078125,26.903225806451612,85,136.5483870967742
41.0147094726563,29.1741943359375,27.29032258064516,85,107.7741935483871
41.0147094726563,29.1851806640625,40.83870967741935,130,350.48387096774195
41.0147094726563,29.1961669921875,49.645161290322584,123,293.93548387096774
41.0147094726563,29.2071533203125,47.54838709677419,122,274.19354838709677
41.0147094726563,29.2730712890625,95.09677419354838,211,235.41935483870967
41.0202026367188,27.9876708984375,68.80645161290323,127,18.806451612903224
41.0202026367188,27.9986572265625,71.19354838709677,126,15.096774193548388
41.0202026367188,28.4710693359375,71.12903225806451,134,54.16129032258065
41.0202026367188,28.4820556640625,74.6774193548387,135,81.12903225806451
41.0202026367188,28.5589599609375,44.774193548387096,129,201.19354838709677
41.0202026367188,28.5699462890625,62.0,137,219.83870967741936
41.0202026367188,28.5809326171875,58.29032258064516,143,198.90322580645162
41.0202026367188,28.6248779296875,39.16129032258065,126,384.38709677419354
41.0202026367188,28.6358642578125,46.0,123,243.3548387096774
41.0202026367188,28.6798095703125,61.935483870967744,141,281.19354838709677
41.0202026367188,28.6907958984375,40.16129032258065,115,92.96774193548387
41.0202026367188,28.7677001953125,30.806451612903224,107,92.58064516129032
41.0202026367188,28.7786865234375,40.58064516129032,108,102.6774193548387
41.0202026367188,28.7896728515625,20.35483870967742,79,108.12903225806451
41.0202026367188,28.8006591796875,19.032258064516128,72,81.06451612903226
41.0202026367188,28.8116455078125,47.096774193548384,150,364.16129032258067
41.0202026367188,28.8226318359375,22.322580645161292,71,167.0
41.0202026367188,28.8336181640625,18.806451612903224,70,106.2258064516129
41.0202026367188,28.8446044921875,27.451612903225808,103,138.16129032258064
41.0202026367188,28.8555908203125,16.774193548387096,62,48.58064516129032
41.0202026367188,28.8665771484375,19.741935483870968,66,89.41935483870968
41.0202026367188,28.8775634765625,21.419354838709676,87,109.45161290322581
41.0202026367188,28.8885498046875,33.32258064516129,85,161.90322580645162
